Age,Height,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won,class
24,194,229.0,77.8908296943231,0.890829694323144,0.157205240174673,0.0917030567685589,0.0,3.4,71.8,1.3,Forward
22,185,165.0,82.1939393939394,0.0969696969696969,0.0242424242424242,0.0909090909090909,0.0,0.7,87.6,1.3,Defender
20,179,85.0,55.5058823529412,0.129411764705882,0.188235294117647,0.117647058823529,0.0,1.2,81.5,0.1,Midfielder
30,177,487.0,62.0862422997947,0.0431211498973305,0.0698151950718685,0.143737166324435,0.0041067761806981,0.7,90.5,0.2,Midfielder
22,173,158.0,57.3481012658228,0.126582278481013,0.164556962025316,0.0443037974683544,0.0063291139240506,1.3,84.8,0.1,Midfielder
27,187,321.0,86.7414330218069,0.0529595015576324,0.02803738317757,0.158878504672897,0.0031152647975077,0.5,90.8,2.1,Defender
26,183,167.0,60.6826347305389,0.0718562874251497,0.0898203592814371,0.119760479041916,0.0119760479041916,0.7,85.5,0.6,Midfielder
31,188,375.0,88.9893333333333,0.0,0.016,0.0853333333333333,0.0053333333333333,0.0,82.4,0.2,Goalkeeper
22,180,79.0,53.126582278481,0.164556962025316,0.0759493670886076,0.0886075949367088,0.0,1.0,75.2,0.3,Midfielder
27,187,273.0,72.4652014652015,0.322344322344322,0.117216117216117,0.0622710622710622,0.0,2.2,72.9,1.8,Forward
27,175,271.0,75.3210332103321,0.25830258302583,0.214022140221402,0.154981549815498,0.003690036900369,2.3,83.5,0.2,Midfielder
26,185,227.0,84.9251101321586,0.0572687224669603,0.0308370044052863,0.303964757709251,0.026431718061674,0.5,86.3,2.5,Defender
28,182,235.0,63.9702127659575,0.0340425531914893,0.0127659574468085,0.238297872340426,0.0170212765957446,0.9,86.8,0.7,Midfielder
28,194,126.0,89.952380952381,0.0,0.0,0.0555555555555555,0.0,0.0,77.6,0.4,Goalkeeper
23,193,82.0,81.5243902439025,0.048780487804878,0.048780487804878,0.182926829268293,0.0,0.4,89.2,1.3,Defender
27,187,295.0,65.6745762711864,0.0440677966101694,0.0983050847457627,0.230508474576271,0.0067796610169491,0.7,86.9,1.0,Midfielder
22,185,125.0,58.32,0.08,0.08,0.192,0.0,1.0,86.3,0.8,Midfielder
18,187,12.0,29.0,0.0,0.0833333333333333,0.0,0.0,0.4,86.0,0.2,Midfielder
22,191,67.0,68.865671641791,0.044776119402985,0.0149253731343283,0.0895522388059701,0.0149253731343283,0.4,80.9,1.8,Defender
17,180,10.0,29.1,0.0,0.0,0.0,0.0,0.6,77.9,0.2,Midfielder
19,190,18.0,56.6111111111111,0.0,0.0,0.0555555555555555,0.0,0.1,75.9,1.2,Defender
26,185,139.0,82.568345323741,0.079136690647482,0.0503597122302158,0.23021582733813,0.0071942446043165,0.7,82.3,1.4,Midfielder
31,175,148.0,68.8986486486487,0.0743243243243243,0.0608108108108108,0.108108108108108,0.0,0.9,73.3,0.4,Midfielder
21,182,53.0,45.0188679245283,0.0188679245283018,0.0,0.0754716981132075,0.0,0.4,73.2,0.6,Defender
23,186,48.0,69.4166666666667,0.0208333333333333,0.0208333333333333,0.25,0.0,0.5,84.0,1.4,Midfielder
24,197,117.0,89.5299145299145,0.0,0.0,0.0683760683760683,0.0085470085470085,0.0,54.9,0.3,Goalkeeper
20,188,56.0,78.9107142857143,0.0,0.0,0.107142857142857,0.0,0.3,88.3,1.3,Defender
22,194,10.0,81.7,0.1,0.0,0.2,0.0,0.6,79.2,2.0,Defender
26,178,79.0,40.5443037974684,0.0886075949367088,0.050632911392405,0.0632911392405063,0.0,0.9,79.1,0.3,Forward
21,187,56.0,64.8928571428571,0.0892857142857142,0.0178571428571428,0.0714285714285714,0.0178571428571428,1.2,75.6,0.6,Midfielder
27,177,271.0,53.3025830258303,0.129151291512915,0.107011070110701,0.118081180811808,0.007380073800738,1.8,67.3,0.4,Midfielder
22,170,8.0,11.75,0.0,0.0,0.0,0.0,0.3,73.5,0.3,Forward
20,165,4.0,11.0,0.0,0.0,0.0,0.0,0.3,80.0,0.0,Midfielder
21,186,1.0,66.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,Defender
27,189,102.0,80.2352941176471,0.0196078431372549,0.0294117647058823,0.274509803921569,0.0784313725490196,0.3,84.2,0.9,Defender
22,175,41.0,54.609756097561,0.024390243902439,0.0975609756097561,0.146341463414634,0.0,0.5,79.6,0.1,Midfielder
23,183,22.0,15.9090909090909,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0,0.4,57.0,0.5,Forward
17,180,1.0,13.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,Forward
25,184,57.0,57.6666666666667,0.105263157894737,0.0350877192982456,0.280701754385965,0.0,0.7,78.7,1.5,Midfielder
25,191,75.0,40.72,0.0533333333333333,0.0133333333333333,0.173333333333333,0.0,0.3,78.8,0.8,Midfielder
30,187,93.0,86.8064516129032,0.032258064516129,0.043010752688172,0.279569892473118,0.021505376344086,0.4,79.2,1.5,Defender
21,185,10.0,82.0,0.0,0.0,0.5,0.0,0.3,79.5,1.2,Defender
24,188,39.0,90.0,0.0,0.0,0.102564102564103,0.0,0.0,59.0,0.3,Goalkeeper
25,190,110.0,44.5545454545455,0.0,0.0545454545454545,0.236363636363636,0.0181818181818181,0.6,75.8,0.9,Midfielder
31,175,129.0,69.6434108527132,0.0387596899224806,0.0155038759689922,0.333333333333333,0.0465116279069767,0.4,85.4,0.3,Midfielder
32,194,52.0,86.4423076923077,0.0,0.0,0.0769230769230769,0.0384615384615384,0.0,56.6,0.3,Goalkeeper
21,181,8.0,33.5,0.0,0.0,0.125,0.0,0.5,74.7,0.6,Defender
24,188,131.0,52.2290076335878,0.145038167938931,0.0229007633587786,0.152671755725191,0.0,1.9,70.8,0.9,Forward
20,185,14.0,6.07142857142857,0.0,0.0,0.0,0.0,0.2,70.9,0.1,Forward
18,175,2.0,16.0,0.0,0.0,0.0,0.0,0.5,62.5,0.5,Defender
31,195,82.0,88.1341463414634,0.0,0.0,0.0609756097560975,0.0121951219512195,0.0,54.3,0.2,Goalkeeper
25,188,189.0,69.7619047619048,0.232804232804233,0.0423280423280423,0.0899470899470899,0.0052910052910052,2.0,68.1,1.9,Forward
22,188,52.0,79.1346153846154,0.0192307692307692,0.0192307692307692,0.25,0.0192307692307692,0.3,87.7,2.0,Defender
24,178,110.0,53.9,0.245454545454545,0.0727272727272727,0.0909090909090909,0.009090909090909,1.9,70.3,1.1,Forward
35,186,366.0,76.1420765027322,0.0382513661202185,0.0683060109289617,0.193989071038251,0.0081967213114754,0.8,83.2,0.8,Midfielder
19,185,1.0,21.0,0.0,0.0,0.0,0.0,1.0,83.3,0.0,Midfielder
26,184,105.0,78.4285714285714,0.0285714285714285,0.0095238095238095,0.238095238095238,0.0,0.7,77.6,2.0,Defender
26,186,29.0,62.8275862068966,0.0689655172413793,0.0344827586206896,0.206896551724138,0.0,0.3,80.2,1.2,Defender
20,189,12.0,47.8333333333333,0.0,0.0,0.0833333333333333,0.0,0.3,67.4,0.8,Defender
29,194,172.0,88.7267441860465,0.0,0.0,0.0465116279069767,0.005813953488372,0.0,65.6,0.2,Goalkeeper
28,188,295.0,63.606779661017,0.0745762711864406,0.0440677966101694,0.193220338983051,0.0135593220338983,0.7,73.3,3.0,Midfielder
30,188,148.0,81.7364864864865,0.0405405405405405,0.0,0.297297297297297,0.0202702702702702,0.4,81.9,2.7,Defender
21,179,74.0,46.0135135135135,0.0135135135135135,0.0405405405405405,0.0945945945945946,0.0,0.7,77.0,0.3,Midfielder
25,186,70.0,38.3428571428571,0.0285714285714285,0.0142857142857142,0.1,0.0,0.4,77.0,0.2,Midfielder
25,189,70.0,38.5428571428571,0.0142857142857142,0.0142857142857142,0.128571428571429,0.0,0.3,80.8,0.6,Midfielder
23,182,3.0,16.0,0.0,0.0,0.0,0.0,0.3,60.0,0.0,Midfielder
22,195,2.0,23.5,0.0,0.0,0.0,0.0,0.0,60.0,1.0,Defender
22,191,16.0,31.0625,0.0625,0.0625,0.0,0.0,0.6,89.1,0.3,Forward
34,189,348.0,64.5977011494253,0.416666666666667,0.0747126436781609,0.327586206896552,0.0373563218390804,3.5,72.8,0.8,Forward
20,175,1.0,4.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,Midfielder
24,201,65.0,53.9230769230769,0.215384615384615,0.0769230769230769,0.169230769230769,0.0,1.4,58.7,2.1,Forward
25,197,96.0,89.3125,0.0,0.0,0.0729166666666666,0.0,0.0,56.5,0.2,Goalkeeper
33,187,177.0,75.1129943502825,0.0451977401129943,0.0169491525423728,0.101694915254237,0.0169491525423728,0.4,77.6,2.7,Defender
30,184,125.0,86.288,0.04,0.016,0.288,0.016,0.3,82.2,2.9,Defender
26,183,109.0,50.5779816513762,0.0825688073394495,0.0275229357798165,0.18348623853211,0.018348623853211,1.2,77.5,0.7,Midfielder
24,185,150.0,81.06,0.02,0.0066666666666666,0.246666666666667,0.02,0.4,82.6,1.5,Defender
29,185,60.0,60.4833333333333,0.0666666666666666,0.0333333333333333,0.1,0.0,0.9,82.4,0.6,Midfielder
26,191,146.0,46.4041095890411,0.116438356164384,0.047945205479452,0.116438356164384,0.0,1.2,77.4,1.2,Forward
19,182,9.0,23.1111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.0,0.4,74.6,0.3,Forward
26,180,101.0,66.1287128712871,0.099009900990099,0.128712871287129,0.0792079207920792,0.0099009900990099,1.5,82.4,0.2,Midfielder
21,206,55.0,76.8909090909091,0.0363636363636363,0.0181818181818181,0.218181818181818,0.0363636363636363,0.5,88.9,1.3,Defender
21,189,23.0,41.3478260869565,0.0434782608695652,0.0869565217391304,0.0,0.0,0.4,76.4,0.5,Midfielder
25,181,2.0,10.0,0.0,0.0,0.0,0.0,0.0,71.4,0.5,Midfielder
24,188,134.0,54.0149253731343,0.134328358208955,0.0746268656716417,0.0820895522388059,0.0074626865671641,1.2,80.3,0.6,Midfielder
25,185,56.0,57.3392857142857,0.0,0.0,0.0892857142857142,0.0,0.1,85.2,0.8,Defender
25,175,86.0,33.4651162790698,0.0348837209302325,0.0,0.116279069767442,0.0,0.5,82.4,0.3,Midfielder
20,182,6.0,36.1666666666667,0.0,0.0,0.0,0.0,0.0,79.5,1.0,Defender
22,198,29.0,78.7586206896552,0.0,0.0344827586206896,0.103448275862069,0.0344827586206896,0.3,80.0,2.4,Defender
21,169,31.0,39.2258064516129,0.0967741935483871,0.064516129032258,0.032258064516129,0.0,0.6,75.5,0.1,Midfielder
18,195,5.0,72.8,0.0,0.0,0.2,0.0,0.6,76.8,2.8,Defender
29,173,38.0,47.2105263157895,0.0789473684210526,0.0,0.263157894736842,0.0,0.5,77.8,1.1,Midfielder
20,176,1.0,18.0,0.0,1.0,0.0,0.0,0.0,73.3,1.0,Midfielder
22,193,38.0,90.0,0.0,0.0,0.0263157894736842,0.0,0.0,59.5,0.2,Goalkeeper
23,180,13.0,90.0,0.0769230769230769,0.0,0.153846153846154,0.0,0.5,85.9,1.0,Defender
29,173,53.0,68.7735849056604,0.0,0.0188679245283018,0.0943396226415094,0.0,0.1,76.3,0.7,Defender
24,176,29.0,69.3103448275862,0.0,0.0344827586206896,0.275862068965517,0.0,0.4,76.2,0.7,Defender
32,171,80.0,55.4125,0.05,0.1125,0.05,0.0,0.8,82.8,0.3,Midfielder
27,184,114.0,50.0438596491228,0.043859649122807,0.0175438596491228,0.210526315789474,0.0,0.9,80.4,0.8,Midfielder
27,186,66.0,69.1515151515152,0.0151515151515151,0.0151515151515151,0.272727272727273,0.0,0.3,82.5,1.3,Defender
30,184,56.0,31.375,0.0357142857142857,0.0178571428571428,0.142857142857143,0.0,0.6,66.3,1.1,Forward
28,189,11.0,58.2727272727273,0.0,0.0,0.363636363636364,0.0,0.0,84.7,1.0,Midfielder
24,190,108.0,81.037037037037,0.037037037037037,0.0,0.111111111111111,0.0,0.4,83.0,1.7,Defender
21,179,2.0,64.5,0.0,0.0,0.0,0.0,0.0,66.7,0.5,Defender
23,192,60.0,40.65,0.05,0.0,0.183333333333333,0.0166666666666666,1.2,53.6,4.2,Forward
20,178,12.0,52.4166666666667,0.0,0.0833333333333333,0.25,0.0833333333333333,0.7,83.7,0.9,Midfielder
21,182,16.0,67.3125,0.0,0.0,0.3125,0.0,0.1,83.2,1.4,Defender
28,184,76.0,37.6578947368421,0.0789473684210526,0.0526315789473684,0.131578947368421,0.0131578947368421,1.1,66.1,1.4,Forward
25,184,11.0,29.9090909090909,0.0,0.0,0.0,0.0,0.5,78.6,0.7,Midfielder
31,170,194.0,51.0927835051546,0.123711340206186,0.0927835051546391,0.0876288659793814,0.0051546391752577,1.5,71.8,0.4,Midfielder
33,189,364.0,66.2032967032967,0.376373626373626,0.137362637362637,0.0824175824175824,0.0,2.4,72.3,1.9,Forward
24,188,108.0,67.1574074074074,0.0277777777777777,0.101851851851852,0.0925925925925925,0.0,0.6,82.2,0.6,Midfielder
32,193,4.0,73.75,0.0,0.0,0.0,0.0,0.0,68.3,0.3,Goalkeeper
27,202,131.0,89.206106870229,0.0,0.0,0.0763358778625954,0.015267175572519,0.0,57.8,0.3,Goalkeeper
25,187,50.0,82.52,0.06,0.0,0.18,0.02,0.7,87.6,1.9,Defender
30,190,190.0,78.9263157894737,0.0684210526315789,0.0157894736842105,0.173684210526316,0.0157894736842105,0.5,85.6,2.2,Defender
23,186,135.0,71.4074074074074,0.0666666666666666,0.0814814814814814,0.125925925925926,0.0074074074074074,0.7,85.0,1.0,Midfielder
23,181,110.0,73.1,0.0363636363636363,0.0363636363636363,0.145454545454545,0.0181818181818181,0.7,89.9,0.4,Midfielder
29,176,258.0,67.3294573643411,0.0697674418604651,0.0542635658914728,0.24031007751938,0.003875968992248,0.7,83.4,0.6,Midfielder
28,180,267.0,63.3258426966292,0.258426966292135,0.048689138576779,0.104868913857678,0.0,1.6,74.2,2.1,Forward
24,188,92.0,73.1521739130435,0.0,0.0108695652173913,0.141304347826087,0.0,0.2,85.3,1.0,Defender
20,187,26.0,41.6538461538462,0.0,0.0384615384615384,0.192307692307692,0.0,0.7,82.7,0.4,Midfielder
24,184,123.0,66.0975609756098,0.008130081300813,0.0975609756097561,0.0975609756097561,0.0,0.4,80.5,0.2,Defender
20,185,6.0,9.0,0.0,0.0,0.166666666666667,0.0,0.0,74.1,0.3,Defender
19,180,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder
22,192,48.0,56.7083333333333,0.0208333333333333,0.0,0.229166666666667,0.0,0.4,76.1,1.6,Defender
23,178,132.0,80.3484848484848,0.053030303030303,0.0681818181818181,0.257575757575758,0.0,0.7,86.9,0.9,Midfielder
23,186,91.0,65.1098901098901,0.362637362637363,0.131868131868132,0.208791208791209,0.0109890109890109,1.8,77.2,0.8,Forward
24,180,244.0,65.577868852459,0.233606557377049,0.266393442622951,0.0327868852459016,0.0,1.1,84.9,0.1,Midfielder
23,190,95.0,82.8,0.031578947368421,0.0105263157894736,0.284210526315789,0.0,0.4,86.5,2.9,Defender
23,194,153.0,81.4967320261438,0.0522875816993464,0.0196078431372549,0.156862745098039,0.0,0.5,88.0,2.5,Defender
21,187,96.0,80.9791666666667,0.03125,0.0416666666666666,0.145833333333333,0.0,0.5,84.0,2.6,Defender
26,197,118.0,89.3220338983051,0.0,0.0,0.101694915254237,0.0084745762711864,0.0,72.3,0.4,Goalkeeper
20,181,40.0,70.2,0.025,0.05,0.3,0.0,0.4,87.3,0.4,Midfielder
23,178,127.0,77.3228346456693,0.0787401574803149,0.141732283464567,0.188976377952756,0.0,1.4,86.4,0.7,Midfielder
26,190,189.0,81.4338624338624,0.0793650793650793,0.0211640211640211,0.116402116402116,0.0105820105820105,0.6,86.1,2.3,Defender
27,196,195.0,82.8512820512821,0.041025641025641,0.0256410256410256,0.0717948717948717,0.0051282051282051,0.5,83.2,2.8,Defender
23,175,89.0,51.7977528089888,0.123595505617978,0.0786516853932584,0.157303370786517,0.0,1.1,77.7,0.3,Midfielder
26,178,168.0,76.7678571428571,0.136904761904762,0.148809523809524,0.113095238095238,0.0059523809523809,1.3,80.1,0.7,Midfielder
18,187,7.0,20.7142857142857,0.285714285714286,0.0,0.142857142857143,0.0,1.0,77.4,0.1,Forward
26,178,236.0,72.9449152542373,0.207627118644068,0.135593220338983,0.0635593220338983,0.0,1.9,83.6,0.5,Midfielder
24,182,183.0,87.1311475409836,0.0273224043715847,0.0163934426229508,0.147540983606557,0.0,0.4,84.5,2.2,Defender
24,190,127.0,82.8425196850394,0.0472440944881889,0.0236220472440944,0.133858267716535,0.0472440944881889,0.4,83.7,2.2,Defender
27,188,158.0,89.3227848101266,0.0,0.0063291139240506,0.0696202531645569,0.0,0.0,50.0,0.4,Goalkeeper
20,182,76.0,72.0394736842105,0.0526315789473684,0.105263157894737,0.105263157894737,0.0,0.7,83.1,0.6,Midfielder
21,186,29.0,78.1379310344828,0.0,0.0,0.0344827586206896,0.0,0.4,90.3,1.6,Defender
27,192,184.0,57.9619565217391,0.309782608695652,0.0597826086956521,0.092391304347826,0.0054347826086956,1.7,70.1,1.9,Forward
29,185,329.0,67.0577507598784,0.0486322188449848,0.0759878419452887,0.209726443768997,0.0,0.7,83.1,0.5,Midfielder
28,192,278.0,84.6654676258993,0.0359712230215827,0.039568345323741,0.176258992805755,0.0107913669064748,0.5,82.9,2.3,Defender
24,180,120.0,79.7166666666667,0.025,0.0666666666666666,0.216666666666667,0.0166666666666666,0.9,86.1,0.7,Midfielder
34,187,501.0,90.0,0.0,0.0059880239520958,0.0179640718562874,0.0,0.0,68.4,0.3,Goalkeeper
23,188,24.0,83.0416666666667,0.0416666666666666,0.0,0.291666666666667,0.0,0.5,85.9,1.9,Defender
30,196,46.0,65.6521739130435,0.5,0.108695652173913,0.0434782608695652,0.0,2.3,69.5,2.3,Forward
25,184,154.0,72.4350649350649,0.0064935064935064,0.0129870129870129,0.162337662337662,0.0454545454545454,0.2,85.8,1.3,Defender
20,175,40.0,44.975,0.025,0.075,0.175,0.0,0.7,82.8,0.1,Midfielder
29,180,213.0,77.981220657277,0.122065727699531,0.0704225352112676,0.206572769953052,0.0187793427230046,1.0,77.8,1.4,Midfielder
19,183,19.0,51.3157894736842,0.0,0.0,0.157894736842105,0.0,0.2,87.6,0.3,Defender
18,194,8.0,30.375,0.125,0.0,0.125,0.0,1.3,81.0,0.9,Forward
28,175,124.0,70.8709677419355,0.0241935483870967,0.0564516129032258,0.185483870967742,0.0,0.5,82.6,1.2,Midfielder
19,185,1.0,31.0,0.0,0.0,1.0,0.0,0.0,91.7,0.0,Midfielder
26,173,117.0,65.4615384615385,0.0512820512820512,0.102564102564103,0.299145299145299,0.0085470085470085,0.6,85.7,0.3,Midfielder
24,190,6.0,75.1666666666667,0.0,0.166666666666667,0.0,0.0,0.3,83.2,1.3,Defender
27,188,158.0,81.6835443037975,0.0316455696202531,0.0126582278481012,0.322784810126582,0.0126582278481012,0.7,67.2,2.3,Defender
30,175,123.0,78.390243902439,0.040650406504065,0.08130081300813,0.130081300813008,0.008130081300813,0.6,83.0,0.9,Midfielder
22,191,87.0,34.816091954023,0.114942528735632,0.0344827586206896,0.137931034482759,0.0114942528735632,0.8,60.8,1.6,Forward
20,192,13.0,20.7692307692308,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.7,60.6,2.1,Forward
21,190,13.0,77.0,0.0769230769230769,0.0,0.230769230769231,0.0,1.4,71.8,2.3,Forward
29,175,208.0,78.5769230769231,0.048076923076923,0.0528846153846153,0.288461538461538,0.0144230769230769,1.0,73.2,1.3,Midfielder
31,192,261.0,89.7509578544061,0.0,0.0,0.0613026819923371,0.0,0.0,48.4,0.2,Goalkeeper
25,184,6.0,79.5,0.0,0.0,0.0,0.166666666666667,0.2,73.9,3.2,Defender
22,180,9.0,49.2222222222222,0.0,0.0,0.111111111111111,0.0,0.2,63.5,1.6,Defender
19,157,9.0,22.3333333333333,0.0,0.0,0.0,0.0,0.7,78.4,0.1,Midfielder
26,180,177.0,51.3276836158192,0.0508474576271186,0.03954802259887,0.169491525423729,0.0112994350282485,0.9,82.1,0.4,Midfielder
22,180,26.0,34.7692307692308,0.0,0.0,0.0384615384615384,0.0,0.9,70.9,0.6,Forward
21,192,8.0,8.25,0.0,0.0,0.0,0.0,0.4,62.9,0.4,Midfielder
22,175,1.0,6.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,Defender
20,192,25.0,38.04,0.04,0.0,0.2,0.0,0.2,76.0,0.2,Midfielder
20,184,2.0,10.5,0.0,0.0,0.0,0.0,0.0,56.7,0.0,Defender
29,192,201.0,83.3283582089552,0.0298507462686567,0.0149253731343283,0.238805970149254,0.0348258706467661,0.3,79.4,1.7,Defender
22,186,1.0,27.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,Forward
30,197,192.0,71.40625,0.291666666666667,0.104166666666667,0.166666666666667,0.0052083333333333,1.7,70.3,4.1,Forward
27,182,29.0,44.8620689655172,0.0,0.0,0.137931034482759,0.0,0.6,83.2,1.1,Defender
31,185,262.0,80.1793893129771,0.129770992366412,0.0916030534351145,0.202290076335878,0.0190839694656488,1.5,84.0,0.6,Midfielder
22,185,4.0,81.75,0.0,0.0,0.5,0.0,0.8,83.4,3.3,Defender
26,180,136.0,69.6176470588235,0.205882352941176,0.117647058823529,0.0367647058823529,0.0,1.4,86.0,0.3,Midfielder
33,193,305.0,89.6983606557377,0.0,0.0065573770491803,0.0491803278688524,0.0098360655737704,0.0,65.5,0.2,Goalkeeper
29,181,153.0,83.5882352941177,0.0457516339869281,0.0130718954248366,0.156862745098039,0.0130718954248366,0.5,82.6,2.6,Defender
19,178,7.0,32.5714285714286,0.0,0.0,0.0,0.0,0.4,82.9,0.6,Defender
21,170,76.0,42.5394736842105,0.131578947368421,0.131578947368421,0.0263157894736842,0.0,1.0,84.5,0.4,Midfielder
26,180,128.0,57.2578125,0.03125,0.0234375,0.140625,0.0,0.7,85.6,0.3,Midfielder
21,191,37.0,73.2162162162162,0.0,0.0,0.108108108108108,0.0,0.3,91.3,1.0,Defender
27,180,142.0,48.5211267605634,0.105633802816901,0.0704225352112676,0.0985915492957746,0.0,1.0,74.0,1.0,Midfielder
24,186,33.0,43.5151515151515,0.0303030303030303,0.0,0.121212121212121,0.0,0.6,89.3,0.9,Midfielder
34,184,294.0,62.608843537415,0.0578231292517006,0.0442176870748299,0.19047619047619,0.0,0.6,86.8,1.0,Midfielder
21,168,16.0,10.625,0.0,0.0,0.125,0.0,0.3,76.7,0.5,Midfielder
19,174,82.0,59.5731707317073,0.134146341463415,0.073170731707317,0.24390243902439,0.0,1.3,81.6,0.4,Midfielder
20,177,67.0,57.1194029850746,0.0895522388059701,0.223880597014925,0.119402985074627,0.0149253731343283,1.5,73.2,1.0,Midfielder
24,187,60.0,90.0,0.0,0.0,0.0333333333333333,0.0,0.0,77.8,0.2,Goalkeeper
23,191,61.0,78.3606557377049,0.0,0.0163934426229508,0.245901639344262,0.0,0.4,81.7,2.3,Defender
26,187,201.0,88.1791044776119,0.044776119402985,0.0099502487562189,0.169154228855721,0.0149253731343283,0.4,87.0,1.6,Defender
28,178,249.0,66.1044176706827,0.0240963855421686,0.0321285140562249,0.160642570281125,0.0,0.5,90.1,0.4,Midfielder
24,175,144.0,62.2569444444444,0.0138888888888888,0.0069444444444444,0.194444444444444,0.0,0.2,88.6,0.7,Midfielder
32,199,354.0,81.5197740112994,0.059322033898305,0.0056497175141242,0.146892655367232,0.0028248587570621,0.7,81.2,3.5,Defender
25,188,192.0,59.6145833333333,0.0052083333333333,0.0260416666666666,0.171875,0.0104166666666666,0.2,87.0,0.8,Midfielder
20,180,54.0,56.4814814814815,0.037037037037037,0.111111111111111,0.0555555555555555,0.0185185185185185,1.0,78.8,0.6,Midfielder
20,193,47.0,61.8085106382979,0.446808510638298,0.0212765957446808,0.191489361702128,0.0,2.1,73.2,1.9,Forward
27,187,23.0,76.8695652173913,0.0869565217391304,0.0,0.130434782608696,0.0,0.7,88.0,2.5,Defender
22,188,106.0,57.1981132075472,0.0754716981132075,0.0566037735849056,0.207547169811321,0.0,0.9,88.3,1.1,Midfielder
18,181,16.0,65.6875,0.0,0.3125,0.125,0.0,0.2,82.5,0.6,Defender
24,178,124.0,63.1774193548387,0.0403225806451612,0.137096774193548,0.17741935483871,0.0080645161290322,0.5,82.9,0.6,Defender
23,177,107.0,75.4485981308411,0.0186915887850467,0.0560747663551401,0.308411214953271,0.0,0.7,89.4,0.7,Midfielder
25,186,161.0,90.3167701863354,0.0,0.0062111801242236,0.0186335403726708,0.0062111801242236,0.0,76.5,0.2,Goalkeeper
24,190,99.0,74.8787878787879,0.0404040404040404,0.0101010101010101,0.191919191919192,0.0101010101010101,0.4,88.8,0.9,Defender
17,168,4.0,15.75,0.25,0.0,0.25,0.0,0.8,74.4,0.3,Midfielder
22,187,46.0,85.1739130434783,0.0434782608695652,0.0434782608695652,0.239130434782609,0.0,0.8,84.7,1.2,Defender
28,191,189.0,52.9100529100529,0.074074074074074,0.0211640211640211,0.195767195767196,0.0105820105820105,1.0,80.8,2.7,Midfielder
27,177,195.0,68.9128205128205,0.0564102564102564,0.0461538461538461,0.18974358974359,0.0102564102564102,0.8,84.9,0.8,Midfielder
21,164,8.0,38.875,0.0,0.0,0.0,0.0,0.8,83.2,0.1,Midfielder
23,184,45.0,14.6,0.0,0.0666666666666666,0.0888888888888888,0.0,0.5,80.3,0.1,Forward
26,179,77.0,76.948051948052,0.428571428571429,0.0389610389610389,0.116883116883117,0.0,2.2,78.3,1.0,Forward
27,187,154.0,38.948051948052,0.220779220779221,0.0454545454545454,0.0519480519480519,0.0129870129870129,1.4,63.5,1.8,Forward
26,177,78.0,51.8076923076923,0.166666666666667,0.0641025641025641,0.115384615384615,0.0128205128205128,1.1,83.1,0.3,Midfielder
25,183,145.0,61.0137931034483,0.344827586206897,0.096551724137931,0.117241379310345,0.0068965517241379,1.7,77.6,1.0,Forward
27,186,179.0,83.9720670391062,0.0167597765363128,0.0111731843575419,0.256983240223464,0.0055865921787709,0.6,83.5,2.4,Defender
